university,unitid,addr,city,state,zip,location,latitude,longitude,school_name,school_type,program_title,specialization,program_type,in_state_tuition_yearly,out_state_tuition_yearly,in_state_tuition_course,out_state_tuition_course,In_state_fees,out_state_fees,study_mode,modality_program,modality_course,tot_cr_hrs,req_crs,elect_crs,course_code,course_name,core_elec,course_desc,undergraduate_certificate,undergraduate_certificate_d,postgraduate_certificate,postgraduate_certificate_d,associate,associate_d,bachelor,bachelor_d,master,master_d,doctor,doctor_d
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 548,Collaboration,E,Explores collaborative practices in cross-sector partnerships.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 552,Public Participation Diverse Communities,E,Techniques for engaging diverse communities in public decision-making.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 565,Program Evaluation,E,Evaluation design and tools for assessing program impact.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 573,Cultural Programming,E,Development and evaluation of arts and cultural programs.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 583,Volunteer Resource Management,E,Management strategies for volunteer programs.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 587,Impact Philanthropy,E,Explores giving strategies and measuring philanthropic impact.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 588,Nonprofit Legal Issues,E,Examines legal challenges and compliance in nonprofit operations.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 610,Visual Communications,E,Covers design and visual tools for effective nonprofit communication.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 625,Community Planning Workshop I,E,Hands-on planning project in community settings (Part I).,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 626,Community Planning Workshop II,E,Continuation of community planning project (Part II).,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 633,Public Management,E,Examines modern public management principles and practices.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 670,Cultural Administration,E,Focuses on managing cultural institutions and programs.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,PPPM 685,Social Enterprise,E,Explores mission-driven business models and social ventures.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,CRES 610,Nonprofit Law/Mgmt Clinic,E,Practical clinic in nonprofit law and organizational management.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,CRES 631,Managing Conflict in Organizations,E,Conflict resolution techniques for nonprofits and public agencies.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,GLBL 522,Aid to Developing Countries,E,Examines foreign aid policies and practices in developing regions.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,MGMT 623,Negotiation,E,Principles and tactics of negotiation for leaders and managers.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
University of Oregon,209551,110 Johnson Hall,Eugene,OR,97403,"Eugene, Oregon, United States",44.045146,-123.075792,"School of Planning, Public Policy, and Management",PA,Nonprofit Management,,Master,13152,13152,548,548,,,FT,P,N/A,N/A,N/A,N/A,MGMT 625,New Venture Planning,E,Planning and launching new ventures in social and nonprofit sectors.,0,N/A,8,N/A,0,N/A,0,N/A,15,N/A,0,N/A
Grand Canyon University,104717,3300 W Camelback Rd,Phoenix,AZ,85017,"Phoenix, AZ",33.513231,-112.129929,College of Humanities and Social Sciences,S,Public Administration in Nonprofit Management,,Master,11760,11760,490,490,,,PT,O,N/A,38,N/A,N/A,UNV-503,Introduction to Graduate Studies in the Liberal Arts,C,"Introduces students to graduate-level research, writing, and critical thinking in the liberal arts.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grand Canyon University,104717,3300 W Camelback Rd,Phoenix,AZ,85017,"Phoenix, AZ",33.513231,-112.129929,College of Humanities and Social Sciences,S,Public Administration in Nonprofit Management,,Master,11760,11760,490,490,,,PT,O,N/A,38,N/A,N/A,ADM-624,Public Governance,C,Explores governance frameworks and accountability in public service organizations.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grand Canyon University,104717,3300 W Camelback Rd,Phoenix,AZ,85017,"Phoenix, AZ",33.513231,-112.129929,College of Humanities and Social Sciences,S,Public Administration in Nonprofit Management,,Master,11760,11760,490,490,,,PT,O,N/A,38,N/A,N/A,ADM-530,Public and Nonprofit Administration,C,Examines administration principles and challenges across public and nonprofit sectors.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grand Canyon University,104717,3300 W Camelback Rd,Phoenix,AZ,85017,"Phoenix, AZ",33.513231,-112.129929,College of Humanities and Social Sciences,S,Public Administration in Nonprofit Management,,Master,11760,11760,490,490,,,PT,O,N/A,38,N/A,N/A,HRM-635,"Acquiring, Developing, and Leveraging Human Capital",C,"Focuses on strategies for effective talent acquisition, development, and utilization.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grand Canyon University,104717,3300 W Camelback Rd,Phoenix,AZ,85017,"Phoenix, AZ",33.513231,-112.129929,College of Humanities and Social Sciences,S,Public Administration in Nonprofit Management,,Master,11760,11760,490,490,,,PT,O,N/A,38,N/A,N/A,ADM-560,"Influence, Power, and Politics in Public Administration",C,"Analyzes dynamics of power, influence, and political behavior in public organizations.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grand Canyon University,104717,3300 W Camelback Rd,Phoenix,AZ,85017,"Phoenix, AZ",33.513231,-112.129929,College of Humanities and Social Sciences,S,Public Administration in Nonprofit Management,,Master,11760,11760,490,490,,,PT,O,N/A,38,N/A,N/A,ADM-620,Leading Public Organizations,C,Covers leadership theories and practices relevant to public sector organizations.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grand Canyon University,104717,3300 W Camelback Rd,Phoenix,AZ,85017,"Phoenix, AZ",33.513231,-112.129929,College of Humanities and Social Sciences,S,Public Administration in Nonprofit Management,,Master,11760,11760,490,490,,,PT,O,N/A,38,N/A,N/A,ADM-626,Public Budgeting and Financial Management,C,"Provides skills in budgeting, financial analysis, and fiscal oversight for public and nonprofit organizations.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grand Canyon University,104717,3300 W Camelback Rd,Phoenix,AZ,85017,"Phoenix, AZ",33.513231,-112.129929,College of Humanities and Social Sciences,S,Public Administration in Nonprofit Management,,Master,11760,11760,490,490,,,PT,O,N/A,38,N/A,N/A,ADM-630,Introduction to the Nonprofit and NGO Sector,C,"Introduces the structure, roles, and challenges of nonprofits and NGOs globally.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grand Canyon University,104717,3300 W Camelback Rd,Phoenix,AZ,85017,"Phoenix, AZ",33.513231,-112.129929,College of Humanities and Social Sciences,S,Public Administration in Nonprofit Management,,Master,11760,11760,490,490,,,PT,O,N/A,38,N/A,N/A,ADM-638,Fundamentals of Community Development,C,Explores strategies for sustainable and inclusive community development.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grand Canyon University,104717,3300 W Camelback Rd,Phoenix,AZ,85017,"Phoenix, AZ",33.513231,-112.129929,College of Humanities and Social Sciences,S,Public Administration in Nonprofit Management,,Master,11760,11760,490,490,,,PT,O,N/A,38,N/A,N/A,ADM-641,Funding and Program Evaluation of Nonprofit Organizations,C,Covers fundraising strategies and tools for assessing nonprofit program effectiveness.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
University of Denver,127060,2199 S. University Blvd,Denver,CO,80208,"Denver, Colorado, United States",39.678005,-104.963259,College of Professional Studies,PS,Nonprofit Leadership - Executive Leadership and Governance,,M.Sc.,13056,13056,1088,1088,,,FT_PT,O_P,H,36,N/A,N/A,NFP 4010,Leading Nonprofit/Nongovernmental Organizations,C,Explores leadership principles specific to nonprofit and NGO operations.,0,N/A,39,N/A,0,N/A,0,N/A,111,N/A,0,N/A
University of Denver,127060,2199 S. University Blvd,Denver,CO,80208,"Denver, Colorado, United States",39.678005,-104.963259,College of Professional Studies,PS,Nonprofit Leadership - Executive Leadership and Governance,,M.Sc.,13056,13056,1088,1088,,,FT_PT,O_P,H,36,N/A,N/A,NFP 4015,Healthy Nonprofit/Nongovernmental Organizations,C,"Focuses on organizational health, sustainability, and best practices.",0,N/A,39,N/A,0,N/A,0,N/A,111,N/A,0,N/A
University of Denver,127060,2199 S. University Blvd,Denver,CO,80208,"Denver, Colorado, United States",39.678005,-104.963259,College of Professional Studies,PS,Nonprofit Leadership - Executive Leadership and Governance,,M.Sc.,13056,13056,1088,1088,,,FT_PT,O_P,H,36,N/A,N/A,NFP 4020,Legacy and Trends of Nonprofit Organizations and Civil Society,C,Examines historical foundations and emerging trends in nonprofit and civil society work.,0,N/A,39,N/A,0,N/A,0,N/A,111,N/A,0,N/A
University of Denver,127060,2199 S. University Blvd,Denver,CO,80208,"Denver, Colorado, United States",39.678005,-104.963259,College of Professional Studies,PS,Nonprofit Leadership - Executive Leadership and Governance,,M.Sc.,13056,13056,1088,1088,,,FT_PT,O_P,H,36,N/A,N/A,NFP 4905,Graduate Social Research Methods,C,Covers research methodologies and techniques in social and nonprofit sectors.,0,N/A,39,N/A,0,N/A,0,N/A,111,N/A,0,N/A
University of Denver,127060,2199 S. University Blvd,Denver,CO,80208,"Denver, Colorado, United States",39.678005,-104.963259,College of Professional Studies,PS,Nonprofit Leadership - Executive Leadership and Governance,,M.Sc.,13056,13056,1088,1088,,,FT_PT,O_P,H,36,N/A,N/A,NFP 4901,Capstone Project,C,Final project focused on solving a real-world problem in the nonprofit sector.,0,N/A,39,N/A,0,N/A,0,N/A,111,N/A,0,N/A
University of Denver,127060,2199 S. University Blvd,Denver,CO,80208,"Denver, Colorado, United States",39.678005,-104.963259,College of Professional Studies,PS,Nonprofit Leadership - Executive Leadership and Governance,,M.Sc.,13056,13056,1088,1088,,,FT_PT,O_P,H,36,N/A,N/A,NFP 4920,Portfolio Capstone,C,Alternative capstone focusing on reflective work and competency demonstration.,0,N/A,39,N/A,0,N/A,0,N/A,111,N/A,0,N/A
